# timestamp tx ty tz qx qy qz qw
39 0.010284877974251913 0.03615649716438099 0.05639605024091304 0.1415703562542557 0.0019645127756090282 0.9890965353435889 -0.0405218298069849
40 0.010285277484137396 0.0361567821055794 0.056395649419463664 0.1415746038842731 0.001960564010429913 0.9890956334002967 -0.04052919580053401
41 0.01032609517595506 0.036192668328392075 0.05641755786463955 0.1423489309907138 0.002250804977882242 0.9889735914159963 -0.04077929872494835
42 0.010540205371216188 0.03636247211055206 0.05651412657806213 0.14491855580108365 0.003307540105487713 0.9885719971084306 -0.04138935727971321
43 0.010864699105136879 0.036750467520495475 0.05680485336602044 0.1507811575424836 0.004248050413889833 0.9876421529274038 -0.042543793422220075
44 0.011560941033365907 0.037230579678153165 0.05724673013486131 0.15793477592267385 0.005006930738504354 0.9864921826326206 -0.043182297340029985
45 0.011921658372035609 0.0375347168701777 0.05751252520529829 0.16401147459097362 0.006868478093420555 0.9854906576533514 -0.04314190409728728
46 0.012362650051462424 0.03781570574434568 0.05773461315466454 0.17132569109698847 0.010341673363432181 0.9842269206327964 -0.04287103992051492
47 0.012854492253308763 0.03806168455180239 0.05790705431427534 0.17905877285163752 0.014067079673344703 0.9828182508516261 -0.04252480367126484
48 0.013410558368354942 0.03830984598140128 0.057988480924145616 0.19245525428691698 0.022079157231893985 0.9801824116180361 -0.041423735562336084
49 0.013832733946599774 0.038450168754660806 0.058007744483052875 0.20200522353972203 0.028207998734478358 0.9781424464282362 -0.04044197034576286
50 0.014250634292892755 0.03859190556320982 0.05799311940725477 0.21133813566955087 0.03365274284310784 0.9760325360252652 -0.03954963882191173
51 0.014762016152678598 0.03870668056101647 0.057971347941582506 0.22044303693213738 0.03825925478054572 0.9738899068632969 -0.038464869706948054
52 0.015332284024552108 0.038848019439859174 0.0579445362959965 0.23072911641424856 0.04089891075246816 0.9714347033645035 -0.03749628030992919
53 0.015913299765490364 0.039029808477589314 0.05793730760450285 0.23814199232555083 0.04044889026319906 0.9696634812915834 -0.03748348726012717
54 0.01659126298389515 0.03924827724730346 0.05790332654899442 0.24365389221943076 0.03608665656858606 0.9684235054027078 -0.038554483624534036
55 0.01744776606590608 0.039599671550547784 0.05790178851811299 0.2499003541240747 0.02666355165437021 0.967034225762338 -0.04103259955294277
56 0.018321437079752513 0.03997057856950778 0.057906654942546196 0.25681531706095617 0.02099086966270135 0.9652676286793387 -0.04317037569271921
57 0.01882315298723347 0.04018679912127368 0.05789116640175439 0.2615304335400071 0.01888920307882993 0.9639987360042696 -0.04417541535280939
58 0.019306199759929314 0.040366338189536805 0.05786599555356554 0.26565270912335465 0.017206123077476595 0.9628624232225786 -0.04503933181130625
59 0.019738066359221422 0.04047367930340704 0.0577847770913354 0.2700248248811101 0.014265034169865898 0.96166745677746 -0.0455939176122271
60 0.019946088521535104 0.04043559060997723 0.05771431705308339 0.2710159437204304 0.011089289889542425 0.961422385964125 -0.04576441484515315
61 0.02006615391417631 0.040356934470750956 0.057642655463061826 0.2712594509877533 0.00818471047061437 0.9613862557522564 -0.04569231899336842
62 0.02015889803034952 0.04024020466323054 0.05759881251752222 0.271011201373478 0.006280225739490541 0.9614930529867831 -0.04521721522739033
63 0.020086693413589957 0.04012569661768521 0.05759976088628116 0.270419903204515 0.0055061269439705875 0.9617017617746746 -0.04441260988080594
64 0.020028101808122072 0.04005534376436413 0.05768235824554529 0.2691904512061582 0.005268554341313126 0.962090587629164 -0.043479242288100996
65 0.01993466732795241 0.04001072447555498 0.05779590534143063 0.26759319095907186 0.005378982603815225 0.9625770121458663 -0.04254934061564487
66 0.01975935338829072 0.03994490293989736 0.058163735970835545 0.26383292414250853 0.0061822575023069 0.963720604208393 -0.03995703761289579
67 0.019699807823534685 0.039888182057305585 0.05837194441385907 0.261683650653 0.006603372378536803 0.9643607590415021 -0.03855371415372334
68 0.01944620952488049 0.03982923096702655 0.058622317319914484 0.2586692107557309 0.007854680270526234 0.9652335623329688 -0.03677925435434961
69 0.019359798227058037 0.039805573550326816 0.058793092167724464 0.2568548494446109 0.00917187145879652 0.965747518318471 -0.03568184345635614
70 0.019233059356144167 0.03981740596611678 0.05894099892827114 0.2553703484543147 0.0107636291420353 0.9661487981564069 -0.03502326710838703
71 0.01913893176639408 0.0398757668358561 0.059075760522119256 0.2542285972856725 0.012145804463620307 0.9664427619804107 -0.034766184314160835
72 0.019080168873704905 0.039965886984511596 0.059240676413113195 0.25322922279633686 0.013282656769455326 0.9666997292634463 -0.03449877089242221
73 0.019099766922943674 0.040044855630469445 0.059387235290667265 0.25273502725487834 0.013723240558271795 0.9668286927892674 -0.034335950058968445
74 0.019062132272917323 0.04010718565773164 0.059470132200108536 0.2524831281190373 0.013794816844638793 0.9668956345863298 -0.03427542649402358
75 0.019090704227708328 0.04013906715110852 0.05954792345226019 0.25222095190219285 0.013700002579010684 0.9669695482981889 -0.034158366689337215
76 0.0191486149004254 0.04015894672874151 0.05957421359458533 0.2521427448019054 0.013643324214234602 0.9669914695215018 -0.03413786491262788
77 0.019098094797905786 0.040167169217285276 0.059577416835275586 0.252135900354786 0.013635341120667816 0.9669925094286776 -0.03416214181858844
78 0.01910853578513388 0.04016747068141547 0.0595900234256261 0.252105335501082 0.013611092645511321 0.9670009933070393 -0.0341572380628415
79 0.019158530827366575 0.04017589003954572 0.059596252763177635 0.2520754132579287 0.013580614953670205 0.9670091088564476 -0.034160449601603124
80 0.019168701204643413 0.040179400771202266 0.0595959846520019 0.2520481689785342 0.013567579015269535 0.9670166479950467 -0.03415324017800682
81 0.019112073919461636 0.04017318442992791 0.059597385828816074 0.2520868441457761 0.01358977393839694 0.967005889753598 -0.03416358053218039
82 0.01916949316936507 0.04018039791265187 0.05959729675142535 0.2520507211198998 0.01357166844996484 0.9670159627996081 -0.03415218132373898
83 0.01915996514946437 0.04017834717391201 0.05959947790313038 0.25206728663682043 0.01357458584764335 0.9670112329345316 -0.034162684394715995
84 0.01916765075975718 0.04017535779007778 0.05960739311890313 0.25204397206101187 0.013563227682157623 0.9670177547823435 -0.03415460347105544
85 0.019112629039168497 0.04017421344693116 0.059598830198616386 0.25208733793581023 0.013594004850390268 0.967005727455915 -0.03416284753970592
86 0.01916775376273404 0.04017561314077864 0.05960769060739915 0.2520422838936464 0.01356051056541648 0.967018207676826 -0.03415531736609559
87 0.019112735056895872 0.040174395407283556 0.05959901647408526 0.2520829497800302 0.013586963001982779 0.9670069058865682 -0.034164672313182674
88 0.019160423295695637 0.04017897405951726 0.05960040235838039 0.2520675281316131 0.013576104844392336 0.9670111578584241 -0.03416242403844309
89 0.019160407530388057 0.040179149684729853 0.05960057354061337 0.252064071949114 0.013570615054586885 0.9670120858308463 -0.0341638390194689
90 0.019160513548115887 0.04017933164508224 0.05960075981608213 0.2520640770805415 0.013571776888949937 0.9670120746647761 -0.03416365569046656
91 0.01910543526584229 0.04017841933711941 0.05959202626780495 0.2521013154616192 0.013592791350280936 0.9670016895176764 -0.03417448223146031
92 0.019168118641794765 0.04017595583116747 0.059608368817974565 0.2520424715546615 0.01356315315843577 0.9670181385604378 -0.03415484012734466
93 0.01916810589123793 0.040176058066031486 0.0596084287871804 0.25204008545681583 0.013560418728790567 0.9670187686767232 -0.03415569343132986
94 0.019112952651807746 0.04017493623226073 0.05959979952983645 0.2520780352393227 0.013582575129275676 0.9670081950400425 -0.034166189839364966
95 0.019113061684286094 0.04017504480226455 0.05959987459227807 0.25208073288679794 0.013586867004103309 0.9670074714266627 -0.0341650604752833
96 0.01916050450386342 0.040179551816127854 0.059601093455163776 0.2520625794545929 0.013571701912842618 0.9670124571439292 -0.03416390894418324
97 0.019105552872528506 0.040178631421047155 0.059592400622032984 0.25210151162165517 0.013595463215769949 0.9670016180200927 -0.03417399544314371
98 0.019168094993833394 0.040176219268986416 0.059608625591324085 0.25204267575819683 0.013565857276841535 0.9670180621398626 -0.03415442296771435
99 0.019113055654784602 0.04017519158296159 0.059600097018332465 0.2520816242513872 0.013589579237570627 0.9670072198309199 -0.034164526131693004
100 0.019113055654784602 0.04017519158296159 0.059600097018332465 0.2520772402683113 0.013582545280075393 0.9670083975067428 -0.03416633655907605
101 0.019113055654784602 0.04017519158296159 0.059600097018332465 0.2520809032913292 0.01358840230163636 0.9670074138749589 -0.034164821521271836
102 0.01910566677290967 0.0401787255687932 0.05959250130638532 0.25210591333462623 0.013602501375940249 0.9670004350260655 -0.03417219743346415
103 0.0192232489248172 0.04017753242928734 0.05961763973157087 0.25200203568124274 0.013539389197700665 0.9670293570048714 -0.034145009055611984
104 0.01916073415777828 0.040179799079710844 0.05960143165880618 0.25207051905186567 0.013584422913770986 0.9670103242695175 -0.03416064453703158
105 0.019168210747366857 0.04017637238482325 0.059608863110614155 0.25204195464651435 0.013564676571572344 0.9670182562081261 -0.03415471867353002
106 0.019113174423068813 0.04017527130844985 0.05960022332459539 0.2520791897053385 0.013585668621029886 0.9670078735886736 -0.03416554028742071
107 0.01916073415777828 0.040179799079710844 0.05960143165880618 0.25207139462786987 0.01358578924911412 0.9670100893747416 -0.034160289640071624
108 0.019113164687262724 0.04017530015296541 0.05960017208077397 0.2520827762509133 0.01359250778900088 0.9670069004756403 -0.03416390027694217
109 0.01916819799681002 0.04017647461968727 0.059608923079819985 0.2520395532916309 0.01356189042252241 0.9670188913185291 -0.03415556378989192
110 0.019168220483172946 0.0401763435403077 0.05960891435443557 0.2520368071795578 0.013558750442993995 0.9670196179662072 -0.03415650130867906
111 0.019170349415348256 0.040182280794364145 0.05959971917783014 0.2520411933820521 0.013565794624832121 0.9670184396680868 -0.03415469801721061
112 0.019168220483172946 0.0401763435403077 0.05960891435443557 0.2520411933820521 0.013565794624832121 0.9670184396680868 -0.03415469801721061
113 0.01910566259656025 0.04017893131758114 0.05959286056737756 0.25210124329560163 0.013599651472230346 0.9670016498930738 -0.034173406513234215
114 0.019223235012662144 0.04017776702259084 0.0596179477487417 0.25199738603692495 0.013536527729465148 0.9670305650773275 -0.03414624509094936
115 0.01916818895255801 0.04017669479073299 0.05960925671890152 0.2520328990797203 0.013554783584695411 0.9670206469592515 -0.034157780635668544
116 0.019113048463684664 0.04017547072209811 0.05960056749235184 0.2520754749773814 0.013585525317043294 0.9670088226433327 -0.03416614328166063
117 0.01916060031574034 0.04018008630596535 0.059601861417679175 0.25205814717933656 0.013571548767245036 0.9670135871279203 -0.034164686659913915
118 0.0191605699467234 0.040180305197951155 0.05960195573418002 0.25206121187691766 0.013577487597445273 0.9670127278059246 -0.03416403897412552
119 0.019113035713127828 0.04017557295696213 0.05960062746155768 0.2520758762557901 0.013588299366028032 0.9670086678199759 -0.03416646149735665
120 0.019113035713127828 0.04017557295696213 0.05960062746155768 0.252076611386434 0.013589488435107183 0.967008469446094 -0.03416617941074965
121 0.019168173187250205 0.04017687041594559 0.05960942790113461 0.2520376545202574 0.013565737548581387 0.9670193145979821 -0.03415606334370462
122 0.019113019947820022 0.04017574858217483 0.059600798643790656 0.2520741595385312 0.013586718541923044 0.967009118760798 -0.034166992926954416
123 0.01916272924791542 0.040186023560021794 0.05959266624107375 0.2520611733672777 0.01357861996407029 0.9670127271848395 -0.03416389063209518
124 0.019160701465564672 0.0401802826885754 0.05960202207123723 0.2520567732729581 0.013571579347029428 0.9670139083978736 -0.03416571741264712
125 0.019168182923056293 0.040176841571430144 0.059609479144955915 0.2520325500782872 0.01355865778816616 0.9670206757219068 -0.03415800384047719
126 0.01911302968362611 0.04017571973765928 0.05960084988761207 0.2520690127087005 0.013578498790058796 0.9670105004337051 -0.0341691272002197
127 0.019168182923056293 0.040176841571430144 0.059609479144955915 0.25203693231212027 0.013565687867247732 0.9670194981267208 -0.03415621621504835
128 0.019160701465564672 0.0401802826885754 0.05960202207123723 0.252058498428651 0.013574324256721889 0.9670134448121743 -0.034165020757481755
129 0.019160701465564672 0.0401802826885754 0.05960202207123723 0.25205604276025495 0.013570393361012937 0.9670141048142747 -0.03416601853179433
130 0.019160701465564672 0.0401802826885754 0.05960202207123723 0.25205604276025495 0.013570393361012937 0.9670141048142747 -0.03416601853179433
131 0.019160701465564672 0.0401802826885754 0.05960202207123723 0.25206386775435013 0.0135829165194759 0.967012003468039 -0.03416278823912966
132 0.019168187790959336 0.04017682714917237 0.05960950476686662 0.25203693231212027 0.013565687867247732 0.9670194981267208 -0.03415621621504835
133 0.019168187790959336 0.04017682714917237 0.05960950476686662 0.2520308075186532 0.013555903107540634 0.967021142897909 -0.03415872861885215
134 0.019168187790959336 0.04017682714917237 0.05960950476686662 0.2520325500782872 0.01355865778816616 0.9670206757219068 -0.03415800384047719
135 0.019168058125270362 0.04017690862663892 0.059609575264747375 0.25203449756697993 0.013562944707485383 0.9670201416049284 -0.03415705340637451
136 0.01916069543606318 0.040180429469272555 0.05960224449729162 0.25205437633515076 0.013568809542016148 0.9670145425873045 -0.034166550931825974
137 0.01922331923558022 0.04017827138885286 0.05961852763249783 0.2519945669957052 0.013536514428787205 0.9670312541185152 -0.0341475407568066
138 0.019105738936824993 0.04017952349644952 0.05959352604225023 0.2521003892226438 0.013603912936049194 0.9670018031000142 -0.03417367565745995
139 0.019115266486681094 0.040181897920158915 0.059591977821413254 0.25207171445713367 0.013583967800591758 0.9670097660212845 -0.034167806615210794
140 0.019160814204347388 0.040180509194760815 0.05960237080355466 0.2520578067075266 0.013574301666451068 0.9670136215315581 -0.034165131120482535
141 0.01911323870433034 0.040176157048712524 0.059601333651576854 0.2520726896385297 0.013585540367921596 0.9670095045512914 -0.03416738706391186
142 0.01916827989653143 0.04017724370282815 0.05960999905950632 0.25203545540820244 0.01356450623665245 0.9670198845067719 -0.03415664439381545
143 0.019168276881780685 0.04017731709317673 0.05961011027253346 0.25203102509240183 0.013558605159042982 0.9670210642294575 -0.034158277965106947
144 0.019113243572233613 0.040176142626454865 0.05960135927348756 0.25206928143065105 0.013581182843282495 0.9670104094545592 -0.03416865285811396
145 0.019168390782162304 0.040177411240922764 0.0596102109568858 0.2520354396112648 0.013565642817098945 0.9670198790233248 -0.034156464814581775
146 0.019168382899508514 0.04017749905352912 0.05961029654800223 0.2520285575523778 0.013554686646094603 0.9670217262413311 -0.034159297785963785
147 0.019223438695418735 0.04017854244087141 0.05961903882166382 0.2519940790410042 0.013538013233913177 0.9670313658318787 -0.03414738384248029
148 0.019170537332797267 0.04018323183785742 0.059600981432985235 0.25203298059369134 0.0135617294522548 0.9670205389414577 -0.03415748018658186
149 0.019108003094145943 0.04018555617731181 0.059584670872577704 0.25209172340376396 0.01359117444145633 0.9670041202966827 -0.03417710195234089
150 0.01916090630991971 0.04018092574841671 0.05960286509619425 0.25206144263816904 0.013581308802102132 0.9670126347213577 -0.03416345233791608
151 0.01910596742914163 0.04017990311847177 0.059594112293857734 0.2520986939018242 0.013602321623096767 0.9670022488586213 -0.034174201992513996
152 0.019161032960857936 0.040180917661298624 0.05960290581134075 0.252059723789884 0.013578551449223073 0.9670130967351358 -0.034164152649101096
153 0.019113455607688366 0.040176506547159534 0.05960173182442509 0.2520727181802758 0.013586666482146842 0.9670094863698929 -0.03416724328572638
154 0.019168501667792725 0.040177578779017384 0.059610422854265266 0.2520302784449967 0.013557437978060718 0.9670212640511596 -0.034158593286402944
155 0.019168501667792725 0.040177578779017384 0.059610422854265266 0.2520354396112648 0.013565642817098945 0.9670198790233248 -0.034156464814581775
156 0.01910595954648761 0.04017999093107812 0.059594197884974276 0.2521003882981089 0.013605061602555674 0.9670017933439324 -0.034173501259778784
157 0.01916849865304198 0.04017765216936595 0.05961053406729241 0.25203642690813016 0.013567204558816466 0.9670196137979544 -0.03415606830267666
158 0.01911368526160345 0.04017675381074241 0.059602070028067604 0.2520727181802758 0.013586666482146842 0.9670094863698929 -0.03416724328572638
159 0.019168739204361372 0.04017773822999402 0.05961067546679123 0.2520317917324774 0.013558644172149078 0.9670208680762398 -0.03415815904591085
160 0.019168736189610628 0.04017781162034248 0.05961078667981849 0.25203449756697993 0.013562944707485383 0.9670201416049284 -0.03415705340637451
161 0.019168845222088976 0.0401779201903463 0.05961086174226 0.25203449756697993 0.013562944707485383 0.9670201416049284 -0.03415705340637451
162 0.019176338268539213 0.04017450919677629 0.05961850689473806 0.25200946727290163 0.013548868429302306 0.967027124074696 -0.03414963942615206
163 0.019106409118511466 0.040180514302759436 0.05959482304843777 0.2520967196664149 0.013598037612198896 0.967002788876003 -0.034175190015016545
164 0.01922399915307301 0.04017923335064734 0.059619875882506904 0.25199381862542675 0.013536501079552262 0.967031445891074 -0.03414763785267604
165 0.019116053583499933 0.0401829094838663 0.05959326429892599 0.2520751321795178 0.013589441340597678 0.967008848059846 -0.03416639569370412
166 0.019113908886017043 0.04017714785502244 0.059602630657764395 0.2520682932911466 0.013578490628428728 0.9670106859476872 -0.03416918747242268
167 0.01911605056874919 0.04018298287421487 0.05959337551195313 0.25207196785934394 0.013585481117703028 0.9670096887135085 -0.03416752341803412
168 0.019161699436239816 0.04018179053142694 0.05960392914765259 0.2520611733672777 0.01357861996407029 0.9670127271848395 -0.03416389063209518
169 0.0191691699963269 0.0401785106172365 0.05961158302551496 0.25203102509240183 0.013558605159042982 0.9670210642294575 -0.034158277965106947
170 0.01922422579223712 0.04017955400457879 0.05962032529917655 0.2519948206169323 0.013539199986465422 0.9670311668287581 -0.03414707641624641
171 0.019169179732132988 0.040178481772720945 0.059611634269336376 0.25202930684387176 0.013555872047900293 0.9670215249930171 -0.03415899625279241
172 0.019106645493481664 0.04018080611217545 0.059595323708928845 0.2520979527535745 0.013601158687211902 0.9670024481578252 -0.03417449277742482
173 0.019161698274641367 0.040181922889866314 0.0596041771956177 0.252059723789884 0.013578551449223073 0.9670130967351358 -0.034164152649101096
174 0.019114125789375068 0.04017749735346945 0.05960302883061263 0.25207196785934394 0.013585481117703028 0.9670096887135085 -0.03416752341803412
175 0.019169171849479198 0.0401785695853273 0.05961171986045281 0.25203102509240183 0.013558605159042982 0.9670210642294575 -0.034158277965106947
176 0.019114252440313294 0.04017748926635147 0.05960306954575913 0.2520727181802758 0.013586666482146842 0.9670094863698929 -0.03416724328572638
177 0.019161809160272013 0.04018209042796093 0.059604389092997166 0.25205897623047135 0.013577387650487853 0.9670132973828016 -0.034164451277261296
178 0.01917144018314957 0.04018439651740164 0.05960250542978804 0.2520337160113845 0.013562902353218076 0.9670203417088287 -0.03415717193489628
179 0.01922434154577104 0.04017970712041563 0.05962056281846674 0.2519948206169323 0.013539199986465422 0.9670311668287581 -0.03414707641624641
180 0.01922433366311725 0.040179794933021984 0.05962064840958317 0.25199653935005295 0.013541930683351047 0.9670307055716387 -0.034146372436661646
181 0.019169282735110073 0.04017873712342191 0.059611931757832394 0.25203470483475426 0.013564472557611415 0.9670200755476158 -0.03415678748031929
182 0.019169282735110073 0.04017873712342191 0.059611931757832394 0.25203470483475426 0.013564472557611415 0.9670200755476158 -0.03415678748031929
183 0.019169282735110073 0.04017873712342191 0.059611931757832394 0.25203102509240183 0.013558605159042982 0.9670210642294575 -0.034158277965106947
184 0.019108890179190666 0.04018689648206873 0.0595863660516136 0.2521003882981089 0.013605061602555674 0.9670017933439324 -0.034173501259778784
185 0.019171429285745036 0.04018455772035657 0.05960270223393172 0.25203298059369134 0.0135617294522548 0.9670205389414577 -0.03415748018658186
186 0.0191692797203591 0.04017881051377049 0.059612042970859536 0.2520302784449967 0.013557437978060718 0.9670212640511596 -0.034158593286402944
187 0.019171782455565334 0.04017923455497953 0.05961232613575862 0.2520620974352282 0.013565446175300977 0.9670131190772854 -0.034151211384640764
188 0.019223776360556485 0.040192973123017735 0.05961749534848877 0.2526305071324012 0.013434871245834808 0.966870945952854 -0.03402800277516468
189 0.019357437587294954 0.04018999035200181 0.05965028826983235 0.2537093315517387 0.01297262509063581 0.9666106335448325 -0.03357334061253404
190 0.019478401695941557 0.04019203946923619 0.05966943355250248 0.2553940444779864 0.012387635109441542 0.966196470952805 -0.03293642451628875
191 0.019762313826294075 0.040211705590592714 0.05973086938875031 0.25728254487986835 0.01169470702314224 0.9657249178447324 -0.03231576985879155
192 0.020007718306886545 0.040262666391679545 0.05977057777186701 0.25958112902907027 0.011185290091082736 0.9651291339947015 -0.03191052259379662
193 0.020284388322160795 0.04035602605617294 0.05983209425742348 0.2619746585754349 0.01057976484229449 0.964495338583797 -0.03171890115204183
194 0.020623722834908903 0.040520050967044315 0.059808266193280585 0.2652700031998661 0.009708589255980556 0.9635817991326454 -0.032367963749606744
195 0.021201566833565038 0.040832889761608954 0.059701596690476325 0.27076126239280657 0.007764950805093953 0.9619900393020637 -0.0346872975318363
196 0.021558483611377823 0.0410061549760012 0.05946741105985791 0.275450733830112 0.007050320903142174 0.9605904530791551 -0.036649251845009986
197 0.02168191918336447 0.04107109967916267 0.05929786682531835 0.27841935767640774 0.007085601064749391 0.9596945119473159 -0.03766827931842434
198 0.021830762569435593 0.04110074571144401 0.059084421830944624 0.28178486252429263 0.00782840980533362 0.9586767528075152 -0.038404308072450315
199 0.021841164370471917 0.04108336790526573 0.05897265567935335 0.28346905127957145 0.009110561325563298 0.958170869899086 -0.03835203665806757
